_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
114,2021-01-11T00:00:11.858Z,/sonometros,NoiseLevelObserved,T248672-daily,54.6,56.5,56.1,54.3,43.6,2021-01-10
115,2021-01-12T00:00:15.985Z,/sonometros,NoiseLevelObserved,T248672-daily,58.2,60.1,60.4,55.1,50.9,2021-01-11
116,2021-01-13T00:00:17.775Z,/sonometros,NoiseLevelObserved,T248672-daily,55.9,57.4,59.3,53.6,51.5,2021-01-12
117,2021-01-14T00:00:17.994Z,/sonometros,NoiseLevelObserved,T248672-daily,56.3,57.9,59.7,54.3,51.7,2021-01-13
118,2021-01-15T00:00:20.936Z,/sonometros,NoiseLevelObserved,T248672-daily,56.1,58.1,57.5,53.0,46.0,2021-01-14
119,2021-01-16T00:00:21.123Z,/sonometros,NoiseLevelObserved,T248672-daily,56.5,57.8,60.4,56.3,52.8,2021-01-15
120,2021-01-17T00:00:23.76Z,/sonometros,NoiseLevelObserved,T248672-daily,59.2,61.3,60.4,56.7,47.7,2021-01-16
121,2021-01-18T00:00:25.669Z,/sonometros,NoiseLevelObserved,T248672-daily,53.4,54.6,57.4,52.1,50.1,2021-01-17
122,2021-01-19T00:00:27.413Z,/sonometros,NoiseLevelObserved,T248672-daily,61.1,63.2,62.3,53.5,51.2,2021-01-18
123,2021-01-20T00:00:30.102Z,/sonometros,NoiseLevelObserved,T248672-daily,56.3,58.0,58.9,54.0,50.0,2021-01-19
124,2021-01-21T00:00:32.294Z,/sonometros,NoiseLevelObserved,T248672-daily,56.7,58.3,59.7,55.6,51.2,2021-01-20
125,2021-01-22T00:00:34.334Z,/sonometros,NoiseLevelObserved,T248672-daily,56.8,58.6,59.4,53.4,50.6,2021-01-21
126,2021-01-23T00:00:37.588Z,/sonometros,NoiseLevelObserved,T248672-daily,55.9,57.7,58.2,53.6,48.8,2021-01-22
127,2021-01-24T00:00:38.976Z,/sonometros,NoiseLevelObserved,T248672-daily,54.7,56.5,57.1,52.1,47.9,2021-01-23
128,2021-01-25T00:01:42.159Z,/sonometros,NoiseLevelObserved,T248672-daily,52.6,54.0,56.0,51.8,48.0,2021-01-24
129,2021-01-26T00:00:43.309Z,/sonometros,NoiseLevelObserved,T248672-daily,60.1,62.2,61.2,53.7,49.4,2021-01-25
130,2021-01-27T00:00:45.489Z,/sonometros,NoiseLevelObserved,T248672-daily,61.0,63.0,62.7,56.8,52.4,2021-01-26
131,2021-01-28T00:00:47.909Z,/sonometros,NoiseLevelObserved,T248672-daily,55.9,57.7,57.9,52.8,48.2,2021-01-27
132,2021-01-29T00:00:50.456Z,/sonometros,NoiseLevelObserved,T248672-daily,55.7,57.5,57.9,53.3,48.4,2021-01-28
133,2021-01-30T00:00:52.639Z,/sonometros,NoiseLevelObserved,T248672-daily,55.6,57.2,58.3,53.8,49.6,2021-01-29
134,2021-01-31T00:00:56.381Z,/sonometros,NoiseLevelObserved,T248672-daily,55.1,56.8,56.5,56.1,42.5,2021-01-30
135,2021-02-01T00:00:57.33Z,/sonometros,NoiseLevelObserved,T248672-daily,55.2,57.0,57.7,52.8,48.7,2021-01-31
136,2021-02-02T00:00:00.872Z,/sonometros,NoiseLevelObserved,T248672-daily,56.7,58.5,59.2,53.0,50.5,2021-02-01
137,2021-02-03T00:01:03.262Z,/sonometros,NoiseLevelObserved,T248672-daily,55.4,57.3,56.6,54.3,43.7,2021-02-02
138,2021-02-04T00:00:07.38Z,/sonometros,NoiseLevelObserved,T248672-daily,56.9,58.6,59.7,52.7,51.4,2021-02-03
139,2021-02-05T00:00:08.431Z,/sonometros,NoiseLevelObserved,T248672-daily,56.5,58.5,57.6,54.1,44.8,2021-02-04
140,2021-02-06T00:00:14.680Z,/sonometros,NoiseLevelObserved,T248672-daily,57.2,58.6,61.2,54.0,54.0,2021-02-05
141,2021-02-07T00:00:15.985Z,/sonometros,NoiseLevelObserved,T248672-daily,57.6,59.7,58.4,55.5,41.8,2021-02-06
142,2021-02-08T00:00:15.807Z,/sonometros,NoiseLevelObserved,T248672-daily,53.7,55.3,57.0,51.3,49.1,2021-02-07
143,2021-02-09T00:00:16.593Z,/sonometros,NoiseLevelObserved,T248672-daily,56.6,58.5,58.8,52.8,49.4,2021-02-08
144,2021-02-10T00:00:17.750Z,/sonometros,NoiseLevelObserved,T248672-daily,55.3,57.0,58.1,53.2,49.6,2021-02-09
145,2021-02-11T00:00:21.174Z,/sonometros,NoiseLevelObserved,T248672-daily,55.9,57.6,58.5,54.5,49.6,2021-02-10
146,2021-02-12T00:00:22.701Z,/sonometros,NoiseLevelObserved,T248672-daily,55.5,57.1,58.5,52.5,50.3,2021-02-11
147,2021-02-13T00:00:24.598Z,/sonometros,NoiseLevelObserved,T248672-daily,56.3,58.0,59.2,54.2,50.8,2021-02-12
148,2021-02-14T00:00:26.860Z,/sonometros,NoiseLevelObserved,T248672-daily,54.9,56.5,56.6,57.3,41.8,2021-02-13
149,2021-02-15T00:00:29.123Z,/sonometros,NoiseLevelObserved,T248672-daily,55.0,56.8,56.8,53.9,45.9,2021-02-14
150,2021-02-16T00:00:31.647Z,/sonometros,NoiseLevelObserved,T248672-daily,60.2,62.3,62.1,53.0,52.5,2021-02-15
151,2021-02-17T00:00:33.626Z,/sonometros,NoiseLevelObserved,T248672-daily,56.4,58.0,59.8,53.6,52.0,2021-02-16
152,2021-03-24T00:00:32.464Z,/sonometros,NoiseLevelObserved,T248672-daily,58.5,58.9,60.1,55.2,56.2,2021-03-23
153,2021-03-25T00:00:33.892Z,/sonometros,NoiseLevelObserved,T248672-daily,57.7,59.5,60.6,54.5,52.3,2021-03-24
154,2021-03-26T00:00:35.543Z,/sonometros,NoiseLevelObserved,T248672-daily,57.7,59.6,59.8,53.2,50.5,2021-03-25
155,2021-03-27T00:00:37.906Z,/sonometros,NoiseLevelObserved,T248672-daily,58.4,60.2,60.4,56.7,50.5,2021-03-26
156,2021-03-28T00:00:40.103Z,/sonometros,NoiseLevelObserved,T248672-daily,57.8,59.6,59.2,59.2,43.4,2021-03-27
157,2021-03-29T00:00:43.495Z,/sonometros,NoiseLevelObserved,T248672-daily,58.1,59.6,60.9,55.9,52.8,2021-03-28
158,2021-03-30T00:00:46.107Z,/sonometros,NoiseLevelObserved,T248672-daily,59.5,61.6,60.9,53.5,49.9,2021-03-29
159,2021-03-31T00:00:46.969Z,/sonometros,NoiseLevelObserved,T248672-daily,57.3,59.0,59.9,55.6,50.9,2021-03-30
160,2021-04-01T00:00:51.59Z,/sonometros,NoiseLevelObserved,T248672-daily,61.2,63.2,62.6,59.8,50.1,2021-03-31
161,2021-04-02T00:00:51.963Z,/sonometros,NoiseLevelObserved,T248672-daily,57.8,59.7,58.9,57.6,44.2,2021-04-01
162,2021-04-03T00:00:53.787Z,/sonometros,NoiseLevelObserved,T248672-daily,57.7,59.5,59.9,54.2,50.7,2021-04-02
163,2021-04-04T00:00:56.275Z,/sonometros,NoiseLevelObserved,T248672-daily,57.1,59.1,58.7,53.6,48.0,2021-04-03
164,2021-04-05T00:00:15.869Z,/sonometros,NoiseLevelObserved,T248672-daily,55.4,56.2,60.1,56.7,52.9,2021-04-04
165,2021-04-06T00:00:09.583Z,/sonometros,NoiseLevelObserved,T248672-daily,56.6,58.5,58.0,55.9,45.5,2021-04-05
166,2021-04-07T00:00:11.267Z,/sonometros,NoiseLevelObserved,T248672-daily,59.7,61.8,60.6,54.9,47.5,2021-04-06
167,2021-04-08T00:00:09.383Z,/sonometros,NoiseLevelObserved,T248672-daily,58.4,60.1,61.5,54.1,53.5,2021-04-07
168,2021-04-09T00:00:15.704Z,/sonometros,NoiseLevelObserved,T248672-daily,58.1,59.9,60.4,57.6,50.5,2021-04-08
169,2021-04-10T00:00:15.394Z,/sonometros,NoiseLevelObserved,T248672-daily,57.6,59.4,59.9,54.6,50.6,2021-04-09
170,2021-04-11T00:00:21.61Z,/sonometros,NoiseLevelObserved,T248672-daily,57.2,59.0,58.7,56.9,46.6,2021-04-10
171,2021-04-12T00:00:19.78Z,/sonometros,NoiseLevelObserved,T248672-daily,56.7,58.2,60.3,55.0,52.5,2021-04-11
172,2021-04-13T00:00:18.389Z,/sonometros,NoiseLevelObserved,T248672-daily,57.6,59.4,59.9,55.6,50.5,2021-04-12
173,2021-04-14T00:00:29.455Z,/sonometros,NoiseLevelObserved,T248672-daily,58.4,60.0,60.9,58.0,51.6,2021-04-13
174,2021-04-15T00:00:21.630Z,/sonometros,NoiseLevelObserved,T248672-daily,57.2,58.8,59.9,55.5,51.2,2021-04-14
175,2021-04-16T00:00:23.982Z,/sonometros,NoiseLevelObserved,T248672-daily,57.8,59.5,60.6,54.5,52.3,2021-04-15
176,2021-04-17T00:00:26.710Z,/sonometros,NoiseLevelObserved,T248672-daily,58.3,60.1,60.5,55.7,51.1,2021-04-16
177,2021-04-18T00:00:28.249Z,/sonometros,NoiseLevelObserved,T248672-daily,58.0,60.0,59.9,53.0,50.0,2021-04-17
178,2021-04-19T00:00:30.536Z,/sonometros,NoiseLevelObserved,T248672-daily,57.4,59.2,59.6,55.5,49.9,2021-04-18
179,2021-04-20T00:00:32.841Z,/sonometros,NoiseLevelObserved,T248672-daily,59.9,61.9,61.7,55.3,51.6,2021-04-19
180,2021-04-21T00:00:35.194Z,/sonometros,NoiseLevelObserved,T248672-daily,56.7,58.4,59.6,55.4,51.0,2021-04-20
181,2021-04-22T00:00:37.481Z,/sonometros,NoiseLevelObserved,T248672-daily,56.9,58.6,59.7,54.5,51.1,2021-04-21
182,2021-04-23T00:00:39.859Z,/sonometros,NoiseLevelObserved,T248672-daily,57.7,59.6,60.5,52.9,52.0,2021-04-22
183,2021-04-24T00:00:42.748Z,/sonometros,NoiseLevelObserved,T248672-daily,58.2,59.7,60.9,58.7,51.7,2021-04-23
184,2021-04-25T00:00:44.474Z,/sonometros,NoiseLevelObserved,T248672-daily,57.7,59.7,58.8,56.0,45.1,2021-04-24
185,2021-04-26T00:00:47.205Z,/sonometros,NoiseLevelObserved,T248672-daily,56.8,58.3,60.3,55.2,52.4,2021-04-25
