_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
158,2021-03-13T00:00:16.544Z,/sonometros,NoiseLevelObserved,T248661-daily,57.2,59.3,58.2,52.2,45.6,2021-03-12
159,2021-03-14T00:00:19.306Z,/sonometros,NoiseLevelObserved,T248661-daily,54.8,56.8,56.5,51.1,46.0,2021-03-13
160,2021-03-15T00:00:20.965Z,/sonometros,NoiseLevelObserved,T248661-daily,52.2,54.1,53.6,50.0,41.8,2021-03-14
161,2021-03-16T00:00:21.736Z,/sonometros,NoiseLevelObserved,T248661-daily,60.4,62.6,60.9,52.1,45.5,2021-03-15
162,2021-03-17T00:00:24.150Z,/sonometros,NoiseLevelObserved,T248661-daily,58.8,61.1,59.4,50.2,44.4,2021-03-16
163,2021-03-18T00:00:26.442Z,/sonometros,NoiseLevelObserved,T248661-daily,60.7,62.9,61.0,51.2,44.2,2021-03-17
164,2021-03-19T00:00:34.291Z,/sonometros,NoiseLevelObserved,T248661-daily,56.2,58.1,57.7,53.4,46.8,2021-03-18
165,2021-03-20T00:00:30.732Z,/sonometros,NoiseLevelObserved,T248661-daily,57.1,58.6,58.9,59.3,46.1,2021-03-19
166,2021-03-21T00:00:32.999Z,/sonometros,NoiseLevelObserved,T248661-daily,55.8,57.9,57.3,51.5,46.3,2021-03-20
167,2021-03-22T00:00:35.94Z,/sonometros,NoiseLevelObserved,T248661-daily,56.8,59.0,57.6,51.6,43.8,2021-03-21
168,2021-03-23T00:00:38.614Z,/sonometros,NoiseLevelObserved,T248661-daily,56.9,58.8,58.1,55.3,45.5,2021-03-22
169,2021-03-24T00:00:42.512Z,/sonometros,NoiseLevelObserved,T248661-daily,63.8,66.1,64.0,50.1,45.9,2021-03-23
170,2021-03-25T00:00:42.725Z,/sonometros,NoiseLevelObserved,T248661-daily,56.4,58.4,57.9,51.0,47.2,2021-03-24
171,2021-03-26T00:00:46.109Z,/sonometros,NoiseLevelObserved,T248661-daily,57.3,59.4,58.4,51.9,46.4,2021-03-25
172,2021-03-27T00:01:48.41Z,/sonometros,NoiseLevelObserved,T248661-daily,58.0,60.1,59.0,53.1,46.6,2021-03-26
173,2021-03-28T00:00:50.749Z,/sonometros,NoiseLevelObserved,T248661-daily,55.1,57.0,56.5,53.8,44.5,2021-03-27
174,2021-03-29T00:01:52.195Z,/sonometros,NoiseLevelObserved,T248661-daily,52.8,53.9,55.2,55.6,44.4,2021-03-28
175,2021-03-30T00:00:54.619Z,/sonometros,NoiseLevelObserved,T248661-daily,55.8,57.9,57.3,51.4,46.3,2021-03-29
176,2021-03-31T00:00:58.857Z,/sonometros,NoiseLevelObserved,T248661-daily,56.0,58.0,57.5,52.3,46.4,2021-03-30
177,2021-04-01T00:00:58.939Z,/sonometros,NoiseLevelObserved,T248661-daily,58.2,60.4,59.2,52.2,46.2,2021-03-31
178,2021-04-02T00:00:33.982Z,/sonometros,NoiseLevelObserved,T248661-daily,58.4,60.6,59.3,51.9,46.0,2021-04-01
