_id,recvTime,fiwareServicePath,entityType,entityId,LAeq,LAeq_d,LAeq_den,LAeq_e,LAeq_n,dateObserved
85,2021-01-04T00:00:02.516Z,/sonometros,NoiseLevelObserved,T248670-daily,57.6,58.5,60.3,62.5,47.6,2021-01-03
86,2021-01-05T00:00:03.889Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,62.2,61.9,59.0,50.3,2021-01-04
87,2021-01-06T00:00:21.160Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.6,61.7,60.0,50.5,2021-01-05
88,2021-01-07T00:00:07.908Z,/sonometros,NoiseLevelObserved,T248670-daily,61.9,64.0,62.8,59.2,48.6,2021-01-06
89,2021-01-08T00:00:11.401Z,/sonometros,NoiseLevelObserved,T248670-daily,60.2,62.1,62.3,57.4,52.6,2021-01-07
90,2021-01-09T00:00:11.53Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.5,62.1,58.7,52.7,2021-01-08
91,2021-01-10T00:00:14.15Z,/sonometros,NoiseLevelObserved,T248670-daily,57.5,59.1,60.2,57.7,50.9,2021-01-09
92,2021-01-11T00:00:16.559Z,/sonometros,NoiseLevelObserved,T248670-daily,56.2,57.9,58.0,56.7,46.4,2021-01-10
93,2021-01-12T00:00:17.478Z,/sonometros,NoiseLevelObserved,T248670-daily,59.2,61.2,60.7,55.6,49.8,2021-01-11
94,2021-01-13T00:00:19.828Z,/sonometros,NoiseLevelObserved,T248670-daily,59.0,61.0,60.6,55.5,49.9,2021-01-12
95,2021-01-14T00:00:20.370Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.6,60.9,55.6,49.2,2021-01-13
96,2021-01-15T00:00:21.664Z,/sonometros,NoiseLevelObserved,T248670-daily,61.5,63.6,62.6,59.0,49.4,2021-01-14
97,2021-01-16T00:00:23.234Z,/sonometros,NoiseLevelObserved,T248670-daily,63.5,65.6,64.2,57.1,50.4,2021-01-15
98,2021-01-17T00:00:25.456Z,/sonometros,NoiseLevelObserved,T248670-daily,57.8,59.6,59.3,56.9,47.6,2021-01-16
99,2021-01-18T00:00:28.98Z,/sonometros,NoiseLevelObserved,T248670-daily,56.1,57.9,58.3,55.0,48.5,2021-01-17
100,2021-01-19T00:00:29.268Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,62.3,61.3,56.4,48.8,2021-01-18
101,2021-01-20T00:00:31.121Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,62.0,61.3,57.0,49.4,2021-01-19
102,2021-01-21T00:00:33.710Z,/sonometros,NoiseLevelObserved,T248670-daily,59.6,61.6,61.4,56.8,51.0,2021-01-20
103,2021-01-22T00:00:35.175Z,/sonometros,NoiseLevelObserved,T248670-daily,58.6,60.5,60.0,57.3,48.0,2021-01-21
104,2021-01-23T00:00:37.217Z,/sonometros,NoiseLevelObserved,T248670-daily,56.6,58.5,58.0,55.9,45.6,2021-01-22
105,2021-01-24T00:00:39.107Z,/sonometros,NoiseLevelObserved,T248670-daily,56.6,58.5,58.4,56.2,46.9,2021-01-23
106,2021-01-25T00:00:41.238Z,/sonometros,NoiseLevelObserved,T248670-daily,57.1,58.9,59.3,55.0,49.8,2021-01-24
107,2021-01-26T00:00:43.414Z,/sonometros,NoiseLevelObserved,T248670-daily,59.8,61.9,60.8,53.9,48.4,2021-01-25
108,2021-01-27T00:00:45.464Z,/sonometros,NoiseLevelObserved,T248670-daily,58.7,60.7,60.0,54.0,48.9,2021-01-26
109,2021-01-28T00:00:47.697Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.4,60.7,55.1,49.3,2021-01-27
110,2021-01-29T00:00:49.927Z,/sonometros,NoiseLevelObserved,T248670-daily,57.9,59.9,59.2,54.7,47.5,2021-01-28
111,2021-01-30T00:00:52.103Z,/sonometros,NoiseLevelObserved,T248670-daily,57.9,59.7,59.9,56.4,49.8,2021-01-29
112,2021-01-31T00:00:54.212Z,/sonometros,NoiseLevelObserved,T248670-daily,56.0,57.8,57.7,55.7,46.1,2021-01-30
113,2021-02-01T00:00:57.209Z,/sonometros,NoiseLevelObserved,T248670-daily,55.6,57.4,57.4,55.2,46.3,2021-01-31
114,2021-02-02T00:00:59.221Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,62.0,61.2,54.2,49.7,2021-02-01
115,2021-02-03T00:00:02.990Z,/sonometros,NoiseLevelObserved,T248670-daily,57.7,59.6,59.4,55.5,48.8,2021-02-02
116,2021-02-04T00:00:07.557Z,/sonometros,NoiseLevelObserved,T248670-daily,58.7,60.8,60.0,55.6,47.7,2021-02-03
117,2021-02-05T00:00:08.107Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.1,61.5,59.3,51.1,2021-02-04
118,2021-02-06T00:00:23.512Z,/sonometros,NoiseLevelObserved,T248670-daily,58.9,60.6,61.2,57.0,51.9,2021-02-05
119,2021-02-07T00:00:41.521Z,/sonometros,NoiseLevelObserved,T248670-daily,55.9,57.5,58.2,57.0,47.7,2021-02-06
120,2021-02-08T00:00:12.645Z,/sonometros,NoiseLevelObserved,T248670-daily,56.1,57.9,58.0,54.8,47.7,2021-02-07
121,2021-02-09T00:00:15.444Z,/sonometros,NoiseLevelObserved,T248670-daily,60.8,62.9,61.7,55.8,48.8,2021-02-08
122,2021-02-10T00:00:16.545Z,/sonometros,NoiseLevelObserved,T248670-daily,58.0,60.0,59.6,55.5,48.3,2021-02-09
123,2021-02-11T00:00:20.683Z,/sonometros,NoiseLevelObserved,T248670-daily,57.9,59.4,60.6,59.0,51.2,2021-02-10
124,2021-02-12T00:00:21.140Z,/sonometros,NoiseLevelObserved,T248670-daily,58.0,59.7,60.5,56.2,51.5,2021-02-11
125,2021-02-13T00:00:22.503Z,/sonometros,NoiseLevelObserved,T248670-daily,58.3,60.0,60.6,58.4,50.6,2021-02-12
126,2021-02-14T00:00:24.149Z,/sonometros,NoiseLevelObserved,T248670-daily,56.5,57.9,58.9,58.4,48.4,2021-02-13
127,2021-02-15T00:00:26.139Z,/sonometros,NoiseLevelObserved,T248670-daily,56.6,58.0,59.9,56.9,51.5,2021-02-14
128,2021-02-16T00:00:29.80Z,/sonometros,NoiseLevelObserved,T248670-daily,60.0,62.0,61.5,54.3,51.1,2021-02-15
129,2021-02-17T00:00:30.662Z,/sonometros,NoiseLevelObserved,T248670-daily,60.9,63.0,62.0,56.4,49.6,2021-02-16
130,2021-03-04T09:08:27.264Z,/sonometros,NoiseLevelObserved,T248670-daily,60.7,62.6,62.7,57.6,52.8,2021-03-03
131,2021-03-05T00:00:36.169Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,62.4,61.5,57.5,48.6,2021-03-04
132,2021-03-06T00:00:07.501Z,/sonometros,NoiseLevelObserved,T248670-daily,59.4,61.3,61.4,58.5,50.8,2021-03-05
133,2021-03-07T00:00:40.477Z,/sonometros,NoiseLevelObserved,T248670-daily,60.9,62.8,62.6,57.1,52.3,2021-03-06
134,2021-03-08T00:00:12.9Z,/sonometros,NoiseLevelObserved,T248670-daily,57.9,59.7,59.8,57.3,49.0,2021-03-07
135,2021-03-09T00:00:20.223Z,/sonometros,NoiseLevelObserved,T248670-daily,59.5,61.5,61.3,56.3,51.0,2021-03-08
136,2021-03-10T00:00:15.630Z,/sonometros,NoiseLevelObserved,T248670-daily,59.1,61.1,60.6,56.3,49.2,2021-03-09
137,2021-03-11T00:00:20.83Z,/sonometros,NoiseLevelObserved,T248670-daily,60.3,62.3,61.7,56.6,50.5,2021-03-10
138,2021-03-12T00:00:19.291Z,/sonometros,NoiseLevelObserved,T248670-daily,58.5,60.4,60.2,57.6,48.9,2021-03-11
139,2021-03-13T00:00:20.271Z,/sonometros,NoiseLevelObserved,T248670-daily,59.9,61.8,61.5,59.2,49.7,2021-03-12
